ID,Real_C1,Real_C2,Real_C3,Real_C4,Real_C5,Real_C6,Real_C7,Real_C8,Recovered_C1,Recovered_C2,Recovered_C3,Recovered_C4,Recovered_C5,Recovered_C6,Recovered_C7,Recovered_C8
29,0.148148148,0,0.205128205,0.916666667,0.966666667,0.333333333,0.974358974,0.076923077,0.24691358,0,0.205128205,0.611111111,0.866666667,0.5,0.923076923,0.102564103
30,0.525,0.282051282,0.641025641,0.777777778,0.866666667,0.566666667,0.58974359,0.153846154,0.6,0.333333333,0.692307692,0.833333333,0.9,0.633333333,0.58974359,0.205128205
31,0,0,0,1,1,0.433333333,0.974358974,0.153846154,0,0,0.025641026,0.444444444,0.9,0.333333333,1,0.128205128
32,1,1,1,1,1,0.066666667,1,0.871794872,1,1,1,0.833333333,1,0.033333333,1,0.923076923
33,0,0.076923077,0.025641026,0.972222222,0.633333333,0.9,0.512820513,0.333333333,0.061728395,0.025641026,0.025641026,0.361111111,0.866666667,0.766666667,0.564102564,0.307692308
34,0.567901235,0.820512821,0.564102564,0.916666667,0.966666667,0.366666667,0.974358974,0.333333333,0.604938272,0.820512821,0.435897436,0.666666667,1,0.3,0.948717949,0.358974359
35,0,0.025641026,0.051282051,0.944444444,0.9,0.266666667,0.923076923,0.102564103,0,0.051282051,0,0.305555556,0.666666667,0.4,0.871794872,0.153846154
36,1,0.974358974,1,1,0.966666667,0.3,0.974358974,0.461538462,0.925925926,0.948717949,1,0.777777778,0.933333333,0.366666667,0.974358974,0.358974359
37,1,1,1,0.944444444,0.933333333,0.1,1,0,0.950617284,1,1,0.805555556,0.866666667,0.033333333,1,0.025641026
38,0.975308642,1,1,0.916666667,0.9,0.466666667,0.820512821,0.743589744,0.913580247,0.897435897,1,0.75,0.866666667,0.433333333,0.769230769,0.794871795
39,0.962962963,0.871794872,0.948717949,1,0.866666667,0.466666667,0.871794872,0.487179487,0.938271605,0.948717949,0.948717949,0.777777778,0.9,0.466666667,0.897435897,0.58974359
40,0.037037037,0,0,0.944444444,0.8,0.733333333,0.666666667,0.076923077,0.012345679,0,0.025641026,0.555555556,0.833333333,0.766666667,0.641025641,0.128205128
41,0.950617284,0.974358974,0.948717949,0.972222222,0.433333333,0.833333333,0.41025641,0.58974359,0.913580247,0.923076923,0.974358974,0.861111111,0.433333333,0.866666667,0.41025641,0.41025641
42,0.419753086,0.102564103,0.333333333,0.916666667,0.833333333,0.633333333,0.717948718,0.076923077,0.456790123,0.051282051,0.307692308,0.666666667,0.9,0.566666667,0.871794872,0.051282051
43,0.975308642,0.923076923,0.846153846,0.944444444,0.666666667,0.766666667,0.743589744,0.794871795,0.925925926,0.923076923,0.794871795,0.888888889,0.666666667,0.766666667,0.717948718,0.820512821
44,0.012345679,0.025641026,0,0.972222222,0.833333333,0.566666667,0.923076923,0.717948718,0.012345679,0.025641026,0.025641026,0.527777778,0.833333333,0.533333333,0.871794872,0.692307692
45,0.864197531,0.871794872,0.564102564,0.777777778,0.733333333,0.666666667,0.564102564,0.384615385,0.839506173,0.820512821,0.615384615,0.805555556,0.7,0.633333333,0.58974359,0.384615385
46,0.814814815,0.871794872,0.564102564,0.916666667,0.766666667,0.733333333,0.641025641,0.948717949,0.864197531,0.846153846,0.512820513,0.75,0.833333333,0.566666667,0.717948718,0.871794872
47,1,1,1,0.972222222,1,0.066666667,0.974358974,0.641025641,0.987654321,0.974358974,1,0.861111111,1,0.1,0.974358974,0.717948718
48,0.938271605,1,0.948717949,0.638888889,0.5,0.433333333,0.769230769,0.974358974,0.888888889,0.974358974,0.948717949,0.555555556,0.5,0.3,0.743589744,0.897435897
49,0.580246914,0.58974359,0.717948718,0.916666667,0.766666667,0.366666667,0.846153846,0.743589744,0.62962963,0.666666667,0.666666667,0.833333333,0.8,0.3,0.871794872,0.794871795
50,0.794871795,0.769230769,0.871794872,0.694444444,0.6,0.666666667,0.615384615,0.333333333,0.794871795,0.666666667,0.846153846,0.638888889,0.533333333,0.8,0.58974359,0.282051282
51,0.135802469,0.051282051,0.128205128,0.555555556,0.6,0.366666667,0.666666667,0.307692308,0.185185185,0,0.102564103,0.333333333,0.633333333,0.433333333,0.717948718,0.307692308
52,0.5625,0.179487179,0.128205128,0.833333333,0.2,0.933333333,0.333333333,0.153846154,0.6375,0.256410256,0.230769231,0.722222222,0.1,0.833333333,0.384615385,0.128205128
53,0.666666667,0.102564103,0.815789474,1,0.966666667,0.2,0.974358974,0,0.641975309,0.102564103,0.763157895,0.722222222,0.966666667,0.3,0.974358974,0
54,0.848101266,0.794871795,0.948717949,0.828571429,0.966666667,0.166666667,0.947368421,0.864864865,0.746835443,0.871794872,0.974358974,0.771428571,0.966666667,0.166666667,0.921052632,0.72972973
55,0.49382716,0.128205128,0.666666667,0.5,0.833333333,0.066666667,0.974358974,0.051282051,0.50617284,0.153846154,0.641025641,0.583333333,0.933333333,0.1,0.974358974,0.051282051
56,1,0.974358974,0.974358974,0.694444444,0.5,0.366666667,0.974358974,0.41025641,0.962962963,0.974358974,1,0.666666667,0.633333333,0.4,0.974358974,0.384615385
57,0.691358025,0.820512821,0.461538462,0.944444444,0.533333333,0.9,0.641025641,0.717948718,0.679012346,0.846153846,0.41025641,0.777777778,0.533333333,0.9,0.58974359,0.717948718
58,0.419753086,0,0.153846154,0.833333333,0.066666667,0.6,0.230769231,0.102564103,0.444444444,0,0.153846154,0.833333333,0.133333333,0.666666667,0.179487179,0.076923077
59,0.827160494,0.871794872,0.641025641,0.972222222,0.9,0.633333333,0.769230769,0.384615385,0.827160494,0.897435897,0.717948718,0.944444444,0.933333333,0.6,0.717948718,0.461538462
60,0.901234568,0.923076923,0.948717949,0.857142857,0.866666667,0.266666667,0.897435897,0.923076923,0.913580247,0.974358974,0.923076923,0.8,0.8,0.166666667,1,0.641025641
61,0.703703704,0.846153846,0.743589744,0.638888889,0.733333333,0.466666667,0.769230769,0.333333333,0.728395062,0.769230769,0.846153846,0.583333333,0.8,0.4,0.820512821,0.256410256
62,0.975308642,1,0.820512821,1,0.9,0.633333333,0.871794872,0.256410256,0.962962963,1,0.871794872,0.888888889,0.766666667,0.7,0.923076923,0.307692308
63,0.419753086,0.153846154,0.307692308,1,0.833333333,0.866666667,0.615384615,0.358974359,0.456790123,0.205128205,0.282051282,0.694444444,0.866666667,0.866666667,0.58974359,0.461538462
64,0.444444444,0.615384615,0.358974359,0.833333333,0.7,0.633333333,0.58974359,0.461538462,0.481481481,0.641025641,0.384615385,0.805555556,0.7,0.633333333,0.58974359,0.461538462
65,0.62962963,0.538461538,0.631578947,0.5,0.275862069,0.6,0.41025641,0.487179487,0.567901235,0.538461538,0.5,0.333333333,0.310344828,0.5,0.358974359,0.333333333
66,0.580246914,0.763157895,0.473684211,0.942857143,0.8,0.733333333,0.578947368,0.58974359,0.666666667,0.789473684,0.447368421,0.914285714,0.766666667,0.633333333,0.552631579,0.615384615
67,0.851851852,0.846153846,0.717948718,0.694444444,0.666666667,0.433333333,0.615384615,0.435897436,0.802469136,0.871794872,0.769230769,0.75,0.733333333,0.4,0.666666667,0.461538462
68,0.75308642,0.846153846,0.564102564,0.944444444,0.766666667,0.666666667,0.564102564,0.615384615,0.75308642,0.846153846,0.564102564,0.888888889,0.8,0.633333333,0.666666667,0.641025641
69,0.938271605,0.948717949,0.846153846,0.972222222,0.766666667,0.833333333,0.666666667,0.5,0.901234568,0.897435897,0.820512821,0.916666667,0.733333333,0.833333333,0.666666667,0.605263158
70,0.481481481,0.307692308,0.641025641,0.472222222,0.766666667,0.1,0.743589744,0.230769231,0.530864198,0.358974359,0.641025641,0.527777778,0.8,0.1,0.794871795,0.282051282
71,0.481481481,0.315789474,0.538461538,0.916666667,0.866666667,0.533333333,0.820512821,0.384615385,0.543209877,0.210526316,0.615384615,0.777777778,0.833333333,0.533333333,0.794871795,0.358974359
72,0.49382716,0.512820513,0.435897436,0.472222222,0.433333333,0.266666667,0.564102564,0.512820513,0.444444444,0.564102564,0.435897436,0.416666667,0.466666667,0.366666667,0.692307692,0.58974359
73,0.691358025,0.333333333,0.743589744,1,0.933333333,0.533333333,0.923076923,0.076923077,0.703703704,0.333333333,0.794871795,0.75,0.966666667,0.5,0.820512821,0.076923077
74,0.864197531,0.871794872,0.846153846,0.805555556,0.9,0.6,0.58974359,0.461538462,0.851851852,0.794871795,0.897435897,0.75,0.8,0.6,0.58974359,0.358974359
75,0.938271605,1,0.794871795,0.944444444,0.9,0.666666667,0.58974359,0.578947368,0.888888889,0.897435897,0.769230769,0.861111111,0.9,0.633333333,0.641025641,0.605263158
76,0.975308642,1,0.974358974,0.75,0.6,0.3,0.717948718,0.615384615,0.950617284,0.948717949,0.974358974,0.611111111,0.6,0.3,0.666666667,0.666666667
77,0.987654321,1,0.974358974,0.944444444,0.466666667,0.8,0.615384615,0.692307692,0.827160494,0.974358974,0.974358974,0.861111111,0.466666667,0.833333333,0.538461538,0.564102564
78,0,0.025641026,0,0.8,0.533333333,0.833333333,0.461538462,0.307692308,0.012345679,0.076923077,0,0.342857143,0.533333333,0.633333333,0.538461538,0.307692308
79,0.382716049,0.307692308,0.230769231,0.527777778,0.233333333,0.333333333,0.487179487,0.512820513,0.407407407,0.461538462,0.230769231,0.416666667,0.166666667,0.2,0.58974359,0.538461538
80,0.784810127,0.783783784,0.305555556,0.617647059,0.137931034,0.851851852,0.128205128,0.702702703,0.82278481,0.837837838,0.555555556,0.294117647,0.172413793,0.851851852,0.205128205,0.351351351
81,0.839506173,0.820512821,0.846153846,0.944444444,0.966666667,0.2,0.948717949,0.897435897,0.790123457,0.794871795,0.820512821,0.666666667,0.9,0.066666667,0.974358974,0.820512821
82,0.135802469,0.025641026,0,0.972222222,1,0.466666667,0.974358974,0.102564103,0.185185185,0,0.128205128,0.583333333,1,0.433333333,0.948717949,0.102564103
83,0.25,0,0.307692308,0.666666667,0.5,0.4,0.358974359,0.128205128,0.2625,0,0.358974359,0.638888889,0.5,0.433333333,0.358974359,0.128205128
84,1,1,0.974358974,0.944444444,0.733333333,0.633333333,0.692307692,0.692307692,0.975308642,0.974358974,1,0.888888889,0.7,0.733333333,0.743589744,0.846153846
85,0.938271605,0.948717949,0.871794872,0.805555556,0.9,0.533333333,0.820512821,0.58974359,0.938271605,1,0.897435897,0.694444444,0.933333333,0.433333333,0.871794872,0.564102564
86,0.825,0.973684211,0.459459459,0.428571429,0.133333333,0.933333333,0.105263158,0.923076923,0.775,0.815789474,0.405405405,0.371428571,0.2,0.866666667,0.105263158,0.41025641
87,0.025316456,0.026315789,0,0.944444444,0.933333333,0.566666667,1,0.025641026,0.075949367,0,0.025641026,0.5,1,0.6,0.974358974,0.051282051
88,1,1,1,0.916666667,0.133333333,0.933333333,0.102564103,1,0.950617284,0.974358974,1,0.805555556,0.066666667,0.933333333,0.076923077,0.871794872
89,0.703703704,0.973684211,0.615384615,0.5,0.6,0.266666667,0.615384615,0.974358974,0.740740741,0.973684211,0.666666667,0.388888889,0.6,0.266666667,0.743589744,0.897435897
90,0.209876543,0.205128205,0.487179487,0.916666667,1,0.4,1,0.179487179,0.271604938,0.205128205,0.512820513,0.833333333,1,0.4,1,0.205128205
91,0.037037037,0.051282051,0,0.111111111,0.2,0.233333333,0.358974359,0.153846154,0.024691358,0.076923077,0.051282051,0.166666667,0.1,0.266666667,0.307692308,0.128205128
92,0.024691358,0.025641026,0.025641026,1,0.866666667,0.4,0.948717949,0.076923077,0.049382716,0.025641026,0.051282051,0.444444444,0.866666667,0.333333333,0.923076923,0.076923077
93,0.851851852,0.974358974,0.820512821,0.888888889,0.866666667,0.533333333,0.769230769,0.743589744,0.839506173,0.974358974,0.871794872,0.805555556,0.8,0.566666667,0.794871795,0.769230769
94,1,1,1,1,1,0.133333333,1,0.128205128,1,1,1,0.861111111,1,0.133333333,1,0.153846154
95,0.296296296,0.315789474,0.358974359,0.861111111,0.866666667,0.466666667,0.871794872,0.205128205,0.432098765,0.447368421,0.384615385,0.555555556,0.866666667,0.4,0.820512821,0.076923077
96,0.432098765,0.41025641,0.615384615,1,1,0.533333333,0.871794872,0.564102564,0.592592593,0.461538462,0.58974359,0.805555556,0.966666667,0.566666667,0.871794872,0.538461538
97,0.987654321,0.948717949,0.948717949,1,1,0.2,1,0.487179487,0.987654321,0.897435897,0.948717949,0.833333333,1,0.2,0.974358974,0.435897436
98,0.851851852,0.615384615,0.846153846,0.888888889,0.9,0.4,0.897435897,0.179487179,0.87654321,0.58974359,0.820512821,0.833333333,0.866666667,0.433333333,0.820512821,0.153846154
99,0.617283951,0.333333333,0.487179487,0.944444444,1,0.266666667,0.974358974,0.282051282,0.604938272,0.333333333,0.58974359,0.833333333,1,0.233333333,0.948717949,0.333333333
100,0.9625,0.923076923,0.842105263,0.972222222,0.733333333,0.533333333,0.815789474,0.923076923,0.875,0.974358974,0.921052632,0.75,0.633333333,0.533333333,0.842105263,0.794871795
101,0.283950617,0.282051282,0.333333333,0.861111111,0.666666667,0.3,0.923076923,0.205128205,0.407407407,0.282051282,0.41025641,0.611111111,0.666666667,0.333333333,0.897435897,0.205128205
102,0.733333333,0.763157895,0.846153846,1,0.9,0.344827586,0.921052632,0.657894737,0.733333333,0.736842105,0.846153846,0.742857143,0.866666667,0.413793103,0.921052632,0.552631579
103,0.518518519,0.871794872,0.538461538,1,0.733333333,0.8,0.538461538,0.384615385,0.592592593,0.897435897,0.538461538,0.861111111,0.633333333,0.8,0.384615385,0.358974359
104,0.24691358,0.358974359,0.210526316,0.944444444,0.965517241,0.233333333,0.974358974,0.368421053,0.395061728,0.256410256,0.210526316,0.75,0.896551724,0.2,1,0.421052632
105,0.49382716,0.512820513,0.487179487,0.888888889,0.733333333,0.566666667,0.769230769,0.58974359,0.530864198,0.487179487,0.461538462,0.833333333,0.633333333,0.6,0.769230769,0.615384615
106,1,1,1,1,0.9,0.666666667,0.871794872,0.871794872,0.975308642,0.974358974,1,0.972222222,0.866666667,0.6,0.871794872,0.846153846
107,0.888888889,1,0.666666667,0.722222222,0.433333333,0.666666667,0.564102564,0.794871795,0.925925926,1,0.717948718,0.777777778,0.433333333,0.7,0.615384615,0.743589744
108,1,1,1,1,1,0.266666667,0.974358974,0.846153846,0.962962963,0.974358974,1,0.888888889,1,0.3,1,0.897435897
109,0.814814815,0.846153846,0.743589744,0.583333333,0.533333333,0.5,0.512820513,0.461538462,0.765432099,0.871794872,0.769230769,0.527777778,0.5,0.533333333,0.538461538,0.461538462
110,1,1,1,0.944444444,0.733333333,0.833333333,0.641025641,0.641025641,1,1,1,0.861111111,0.7,0.8,0.641025641,0.666666667
111,0.024691358,0.051282051,0,0.111111111,0.166666667,0.2,0.307692308,0.051282051,0.074074074,0.051282051,0,0.305555556,0.266666667,0.3,0.205128205,0.025641026
112,0.197530864,0.128205128,0.205128205,0.805555556,0.5,0.3,0.769230769,0.657894737,0.296296296,0.153846154,0.256410256,0.416666667,0.466666667,0.433333333,0.794871795,0.578947368
113,0.37037037,0.41025641,0.256410256,0.638888889,0.766666667,0.433333333,0.717948718,0.384615385,0.580246914,0.205128205,0.435897436,0.583333333,0.766666667,0.5,0.846153846,0.41025641
114,0.037974684,0.051282051,0.205128205,0.388888889,0.482758621,0.033333333,0.769230769,0.153846154,0.037974684,0.102564103,0.307692308,0.305555556,0.517241379,0.066666667,0.820512821,0.128205128
115,0.4375,0.615384615,0.487179487,1,0.866666667,0.733333333,0.794871795,0.641025641,0.475,0.564102564,0.512820513,0.805555556,0.9,0.666666667,0.871794872,0.58974359
116,0.62962963,0.846153846,0.526315789,0.916666667,0.607142857,0.766666667,0.641025641,0.435897436,0.62962963,0.871794872,0.473684211,0.75,0.464285714,0.7,0.666666667,0.487179487
117,0.87654321,0.948717949,0.897435897,0.833333333,0.966666667,0.366666667,0.948717949,0.692307692,0.888888889,0.871794872,0.948717949,0.666666667,1,0.466666667,0.974358974,0.666666667
118,0.8125,0.794871795,0.769230769,0.944444444,0.733333333,0.766666667,0.717948718,0.743589744,0.775,0.923076923,0.794871795,0.833333333,0.666666667,0.933333333,0.743589744,0.487179487
119,0,0,0,0.277777778,0.033333333,0.333333333,0.128205128,0.102564103,0.012345679,0,0,0.25,0.3,0.466666667,0.102564103,0.051282051
120,0,0,0,0.222222222,0.233333333,0.333333333,0.358974359,0.666666667,0.024691358,0,0,0.194444444,0.1,0.4,0.282051282,0.615384615
121,0.8125,0.435897436,0.641025641,0.75,0.928571429,0.4,0.820512821,0.236842105,0.7875,0.41025641,0.58974359,0.638888889,0.928571429,0.433333333,0.743589744,0.210526316
122,0.49382716,0.666666667,0.435897436,0.972222222,0.827586207,0.566666667,0.769230769,0.512820513,0.530864198,0.743589744,0.487179487,0.861111111,0.827586207,0.566666667,0.820512821,0.461538462
123,0.259259259,0.256410256,0.128205128,0.777777778,0.566666667,0.4,0.692307692,0.615384615,0.296296296,0.205128205,0.076923077,0.555555556,0.566666667,0.3,0.538461538,0.58974359
124,0,0,0.025641026,0.277777778,0.166666667,0.233333333,0.41025641,0.333333333,0.012345679,0,0,0.333333333,0.133333333,0.2,0.282051282,0.333333333
125,0.0375,0,0.027027027,0.305555556,0.344827586,0.266666667,0.666666667,0.473684211,0.0125,0,0.054054054,0.472222222,0.344827586,0.2,0.743589744,0.5
126,0.765432099,0.846153846,0.974358974,0.944444444,0.966666667,0.6,0.948717949,0.820512821,0.87654321,0.871794872,1,0.722222222,0.933333333,0.633333333,0.923076923,0.743589744
127,0.740740741,0.743589744,0.282051282,0.638888889,0.1,0.7,0.205128205,0.763157895,0.679012346,0.743589744,0.512820513,0.388888889,0.166666667,0.6,0.205128205,0.631578947
128,0,0.025641026,0,0.333333333,0.366666667,0.3,0.41025641,0.102564103,0,0,0,0.361111111,0.366666667,0.333333333,0.461538462,0.102564103
129,0.111111111,0.102564103,0.051282051,0.888888889,0.733333333,0.6,0.641025641,0.256410256,0.172839506,0.128205128,0.128205128,0.666666667,0.733333333,0.633333333,0.641025641,0.205128205
130,0.481481481,0.358974359,0.179487179,0.638888889,0.233333333,0.633333333,0.358974359,0.179487179,0.567901235,0.358974359,0.153846154,0.555555556,0.1,0.633333333,0.256410256,0.153846154
131,0.604938272,0.641025641,0.615384615,0.944444444,0.833333333,0.666666667,0.692307692,0.358974359,0.666666667,0.743589744,0.666666667,0.777777778,0.866666667,0.533333333,0.717948718,0.358974359
132,0.5375,0.578947368,0.487179487,0.228571429,0.333333333,0.166666667,0.333333333,0.358974359,0.5375,0.657894737,0.487179487,0.314285714,0.333333333,0.266666667,0.256410256,0.307692308
133,0.049382716,0.025641026,0.076923077,0.914285714,0.866666667,0.633333333,0.717948718,0.41025641,0.12345679,0.025641026,0.025641026,0.657142857,0.866666667,0.5,0.717948718,0.41025641
134,0.283950617,0.025641026,0.358974359,0.361111111,0.633333333,0.266666667,0.58974359,0.076923077,0.382716049,0,0.435897436,0.388888889,0.633333333,0.3,0.58974359,0
135,0.987654321,0.948717949,1,1,0.866666667,0.566666667,0.846153846,0.871794872,0.864197531,0.948717949,1,0.722222222,0.8,0.6,0.923076923,0.692307692
136,0.148148148,0.205128205,0.153846154,0.944444444,0.933333333,0.5,0.897435897,0.538461538,0.172839506,0.282051282,0.153846154,0.5,0.933333333,0.466666667,0.871794872,0.538461538
137,0.975308642,0.974358974,0.743589744,1,0.8,0.733333333,0.641025641,0.384615385,0.901234568,0.923076923,0.794871795,0.916666667,0.833333333,0.8,0.743589744,0.307692308
138,1,1,1,0.914285714,0.965517241,0.068965517,0.948717949,0.025641026,1,0.971428571,1,0.742857143,1,0.103448276,0.923076923,0
139,0.87654321,0.923076923,0.897435897,0.555555556,0.566666667,0.433333333,0.512820513,0.615384615,0.839506173,0.846153846,0.897435897,0.333333333,0.633333333,0.4,0.461538462,0.512820513
140,1,1,1,0.694444444,0.266666667,0.533333333,0.564102564,0.179487179,0.938271605,0.948717949,1,0.638888889,0.3,0.5,0.58974359,0.205128205
141,0.3875,0.512820513,0.282051282,0.857142857,0.9,0.433333333,0.923076923,0.666666667,0.45,0.58974359,0.256410256,0.914285714,0.9,0.433333333,0.871794872,0.692307692
142,0.012345679,0.025641026,0,0.166666667,0.233333333,0.366666667,0.461538462,0.564102564,0.037037037,0.025641026,0,0.361111111,0.266666667,0.2,0.58974359,0.58974359
143,0.024691358,0,0,0.027777778,0.066666667,0.033333333,0.230769231,0.108108108,0.024691358,0,0,0.305555556,0.166666667,0.066666667,0.205128205,0.108108108
144,0.975308642,0.974358974,0.974358974,0.916666667,0.933333333,0.533333333,0.948717949,0.538461538,0.950617284,0.923076923,0.923076923,0.888888889,0.966666667,0.566666667,0.948717949,0.538461538
145,0.259259259,0.230769231,0.153846154,0.944444444,0.833333333,0.413793103,0.871794872,0.184210526,0.407407407,0.205128205,0.205128205,0.583333333,0.833333333,0.344827586,0.846153846,0.157894737
146,1,1,1,0.972222222,1,0.366666667,0.974358974,1,0.913580247,0.974358974,1,0.805555556,1,0.366666667,1,0.846153846
147,0.444444444,0.487179487,0.487179487,0.944444444,0.9,0.766666667,0.948717949,0.282051282,0.567901235,0.538461538,0.435897436,0.694444444,0.9,0.8,0.794871795,0.153846154
148,0.913580247,0.923076923,0.815789474,1,0.733333333,0.7,0.794871795,0.666666667,0.888888889,0.820512821,0.894736842,0.888888889,0.733333333,0.766666667,0.794871795,0.615384615
149,0.814814815,0.815789474,0.615384615,0.777777778,0.8,0.466666667,0.666666667,0.461538462,0.827160494,0.842105263,0.641025641,0.75,0.866666667,0.433333333,0.615384615,0.487179487
150,0.444444444,0.307692308,0.41025641,0.944444444,0.766666667,0.733333333,0.58974359,0.333333333,0.518518519,0.384615385,0.512820513,0.805555556,0.733333333,0.6,0.615384615,0.384615385
151,0.580246914,0.615384615,0.41025641,0.972222222,0.9,0.7,0.846153846,0.384615385,0.592592593,0.666666667,0.461538462,0.833333333,0.966666667,0.766666667,0.871794872,0.384615385
152,0.679012346,0.358974359,0.564102564,0.944444444,0.933333333,0.633333333,0.897435897,0.256410256,0.604938272,0.384615385,0.641025641,0.833333333,0.933333333,0.733333333,0.871794872,0.205128205
153,1,1,1,0.944444444,0.933333333,0.366666667,0.948717949,0.384615385,1,0.974358974,1,0.916666667,0.9,0.333333333,0.974358974,0.358974359
154,0.604938272,0.102564103,0.256410256,0.722222222,0.666666667,0.433333333,0.641025641,0.025641026,0.604938272,0.153846154,0.256410256,0.75,0.766666667,0.433333333,0.641025641,0.076923077
155,0.607594937,0.769230769,0.58974359,0.972222222,0.933333333,0.8,0.621621622,0.487179487,0.658227848,0.794871795,0.564102564,0.916666667,0.933333333,0.866666667,0.648648649,0.564102564
