ID,Real_C1,Real_C2,Real_C3,Real_C4,Real_C5,Real_C6,Real_C7,Real_C8,Recovered_C1,Recovered_C2,Recovered_C3,Recovered_C4,Recovered_C5,Recovered_C6,Recovered_C7,Recovered_C8
19,0.0625,0,0.051282051,0.777777778,0.166666667,0.633333333,0.282051282,0.58974359,0.075,0,0.025641026,0.638888889,0.166666667,0.666666667,0.230769231,0.615384615
20,0.049382716,0.025641026,0,0.25,0.266666667,0.2,0.41025641,0.384615385,0.049382716,0,0,0.194444444,0.2,0.133333333,0.435897436,0.358974359
21,0.975308642,1,0.871794872,0.944444444,0.7,0.666666667,0.666666667,0.871794872,0.962962963,0.897435897,0.897435897,0.833333333,0.633333333,0.7,0.692307692,0.794871795
22,0.013157895,0.027027027,0.026315789,0.9,0.64,0.5,0.692307692,0.6,0.039473684,0.027027027,0.078947368,0.466666667,0.52,0.466666667,0.461538462,0.633333333
23,0.283950617,0,0.289473684,0.694444444,0.433333333,0.633333333,0.358974359,0.282051282,0.271604938,0,0.263157895,0.75,0.4,0.6,0.333333333,0.256410256
24,0.6125,0.289473684,0.358974359,0.583333333,0.333333333,0.266666667,0.512820513,0.447368421,0.6,0.236842105,0.358974359,0.527777778,0.3,0.266666667,0.512820513,0.447368421
25,0.358024691,0.538461538,0.282051282,0.638888889,0.433333333,0.766666667,0.282051282,0.615384615,0.320987654,0.564102564,0.230769231,0.638888889,0.466666667,0.8,0.333333333,0.58974359
26,0.87654321,1,0.794871795,0.833333333,0.666666667,0.633333333,0.538461538,0.717948718,0.87654321,0.948717949,0.794871795,0.833333333,0.566666667,0.6,0.58974359,0.769230769
27,1,1,1,1,0.8,0.933333333,0.564102564,0.871794872,0.975308642,1,1,0.944444444,0.8,0.9,0.615384615,0.794871795
28,0.802469136,0.666666667,0.358974359,0.805555556,0.633333333,0.666666667,0.538461538,0.564102564,0.790123457,0.666666667,0.358974359,0.833333333,0.7,0.7,0.564102564,0.615384615
29,0.851851852,0.974358974,0.615384615,0.722222222,0.433333333,0.666666667,0.384615385,0.564102564,0.851851852,0.974358974,0.58974359,0.722222222,0.5,0.6,0.358974359,0.615384615
30,0.172839506,0.307692308,0.051282051,1,0.766666667,0.6,0.692307692,0.717948718,0.283950617,0.358974359,0.025641026,0.916666667,0.733333333,0.566666667,0.58974359,0.666666667
31,0.061728395,0.307692308,0.025641026,0.888888889,0.366666667,0.733333333,0.461538462,0.615384615,0.12345679,0.230769231,0.025641026,0.75,0.3,0.666666667,0.461538462,0.641025641
32,0.962962963,0.974358974,0.717948718,1,0.5,0.933333333,0.461538462,0.641025641,0.950617284,1,0.794871795,0.944444444,0.566666667,0.933333333,0.461538462,0.641025641
33,0.333333333,0.307692308,0.153846154,0.944444444,0.366666667,0.933333333,0.307692308,0.282051282,0.296296296,0.256410256,0.153846154,0.833333333,0.4,0.9,0.256410256,0.256410256
34,0.567901235,0.846153846,0.435897436,0.916666667,0.566666667,0.766666667,0.41025641,0.769230769,0.518518519,0.769230769,0.41025641,0.833333333,0.6,0.666666667,0.358974359,0.692307692
35,0.086419753,0,0.153846154,0.555555556,0.533333333,0.633333333,0.358974359,0.641025641,0.086419753,0,0.205128205,0.472222222,0.533333333,0.6,0.358974359,0.666666667
36,0.061728395,0,0.076923077,0.416666667,0.466666667,0.1,0.487179487,0.512820513,0.074074074,0,0.076923077,0.333333333,0.366666667,0.133333333,0.487179487,0.487179487
37,0.111111111,0.076923077,0.051282051,0.777777778,0.766666667,0.666666667,0.58974359,0.58974359,0.185185185,0.076923077,0.076923077,0.666666667,0.766666667,0.533333333,0.615384615,0.538461538
38,0.148148148,0.051282051,0.205128205,0.25,0.3,0.466666667,0.205128205,0.230769231,0.098765432,0.051282051,0.153846154,0.083333333,0.366666667,0.5,0.205128205,0.205128205
39,0.234567901,0.487179487,0.230769231,0.833333333,0.566666667,0.666666667,0.512820513,0.717948718,0.320987654,0.512820513,0.205128205,0.833333333,0.6,0.633333333,0.461538462,0.641025641
40,0.135802469,0.128205128,0.128205128,0.777777778,0.166666667,0.733333333,0.230769231,0.794871795,0.148148148,0.076923077,0.153846154,0.555555556,0.2,0.733333333,0.230769231,0.846153846
41,0,0,0,1,0.566666667,0.933333333,0.282051282,0.538461538,0,0,0,0.888888889,0.566666667,1,0.282051282,0.538461538
42,0.925925926,1,0.820512821,0.5,0.4,0.666666667,0.384615385,0.769230769,0.913580247,1,0.794871795,0.361111111,0.366666667,0.7,0.358974359,0.769230769
43,0.308641975,0.102564103,0.384615385,0.944444444,0.5,0.966666667,0.205128205,0.487179487,0.283950617,0.102564103,0.384615385,0.666666667,0.5,0.866666667,0.256410256,0.461538462
44,0.037037037,0.076923077,0,0.833333333,0.233333333,0.8,0.333333333,0.641025641,0.061728395,0.128205128,0,0.416666667,0.233333333,0.833333333,0.282051282,0.615384615
45,1,1,0.948717949,0.805555556,0.5,0.533333333,0.538461538,0.769230769,0.938271605,1,0.948717949,0.833333333,0.5,0.433333333,0.564102564,0.743589744
46,0.172839506,0,0.128205128,0.361111111,0.233333333,0.433333333,0.282051282,0.692307692,0.197530864,0,0.128205128,0.388888889,0.2,0.466666667,0.256410256,0.666666667
47,0.580246914,0.717948718,0.666666667,1,0.8,0.766666667,0.692307692,0.820512821,0.703703704,0.615384615,0.769230769,0.638888889,0.766666667,0.766666667,0.666666667,0.820512821
48,0.024691358,0,0.025641026,0.222222222,0.275862069,0.066666667,0.384615385,0.666666667,0.024691358,0,0.051282051,0.194444444,0.172413793,0.1,0.41025641,0.666666667
49,0.024691358,0.051282051,0.025641026,0.194444444,0.033333333,0.233333333,0.051282051,0.384615385,0.024691358,0.025641026,0.051282051,0.166666667,0.033333333,0.166666667,0.051282051,0.333333333
50,0,0,0,0.027777778,0.066666667,0.2,0.307692308,0.41025641,0,0,0,0.027777778,0.033333333,0.2,0.282051282,0.461538462
51,0.345679012,0.307692308,0.051282051,0.777777778,0.433333333,0.666666667,0.512820513,0.435897436,0.358024691,0.333333333,0,0.833333333,0.4,0.666666667,0.538461538,0.461538462
52,0,0.025641026,0,0.388888889,0.133333333,0.166666667,0.487179487,0.846153846,0.012345679,0.025641026,0,0.305555556,0.1,0.133333333,0.512820513,0.743589744
53,0.160493827,0.153846154,0.153846154,0.75,0.133333333,0.766666667,0.128205128,0.461538462,0.185185185,0.076923077,0.256410256,0.388888889,0.166666667,0.766666667,0.128205128,0.435897436
54,0.160493827,0.051282051,0.025641026,1,0.7,0.8,0.58974359,0.128205128,0.234567901,0.025641026,0.025641026,0.638888889,0.7,0.866666667,0.512820513,0.153846154
55,0.777777778,0.717948718,0.58974359,0.944444444,0.4,0.933333333,0.41025641,0.333333333,0.691358025,0.717948718,0.564102564,0.694444444,0.4,0.966666667,0.333333333,0.282051282
56,0.62962963,0.615384615,0.333333333,0.888888889,0.566666667,0.833333333,0.461538462,0.435897436,0.62962963,0.615384615,0.333333333,0.916666667,0.566666667,0.8,0.487179487,0.461538462
57,0.802469136,0.820512821,0.486486486,0.722222222,0.366666667,0.866666667,0.230769231,0.692307692,0.75308642,0.820512821,0.513513514,0.555555556,0.566666667,0.866666667,0.256410256,0.743589744
58,0.702702703,0.842105263,0.684210526,0.833333333,0.344827586,0.703703704,0.333333333,0.702702703,0.689189189,0.789473684,0.763157895,0.611111111,0.517241379,0.777777778,0.205128205,0.378378378
59,0,0,0,0.861111111,0,0.866666667,0.076923077,0.666666667,0,0,0,0.861111111,0.066666667,0.833333333,0.102564103,0.641025641
60,0.703703704,0.769230769,0.538461538,1,0.9,0.766666667,0.692307692,0.307692308,0.75308642,0.820512821,0.512820513,0.972222222,0.9,0.766666667,0.666666667,0.307692308
61,0.641025641,0.41025641,0.102564103,0.916666667,0.3,0.9,0.358974359,0.526315789,0.628205128,0.435897436,0.179487179,0.833333333,0.2,0.966666667,0.41025641,0.473684211
62,0.345679012,0,0.230769231,0.972222222,0.862068966,0.766666667,0.605263158,0.538461538,0.320987654,0,0.179487179,0.805555556,0.862068966,0.733333333,0.552631579,0.538461538
63,0.481481481,0.58974359,0.307692308,0.527777778,0.266666667,0.566666667,0.230769231,0.538461538,0.518518519,0.666666667,0.307692308,0.416666667,0.333333333,0.466666667,0.358974359,0.512820513
64,0.234567901,0.307692308,0.153846154,0.722222222,0.233333333,0.566666667,0.461538462,0.435897436,0.271604938,0.358974359,0.205128205,0.694444444,0.3,0.4,0.538461538,0.435897436
65,0.259259259,0.205128205,0.230769231,0.5,0.433333333,0.5,0.435897436,0.615384615,0.259259259,0.230769231,0.256410256,0.555555556,0.433333333,0.433333333,0.41025641,0.58974359
66,0.074074074,0.153846154,0.051282051,0.916666667,0.766666667,0.566666667,0.769230769,0.41025641,0.185185185,0.230769231,0.051282051,0.583333333,0.933333333,0.566666667,0.820512821,0.461538462
67,0.962962963,0.974358974,0.076923077,1,0.366666667,1,0.205128205,0.692307692,0.962962963,0.948717949,0.153846154,0.861111111,0.266666667,0.966666667,0.179487179,0.641025641
68,0.592592593,0.641025641,0.41025641,1,0.6,0.766666667,0.564102564,0.41025641,0.654320988,0.666666667,0.487179487,0.833333333,0.666666667,0.533333333,0.564102564,0.41025641
69,0,0,0,0,0,0,0.076923077,0.923076923,0,0,0,0.055555556,0,0,0.076923077,0.923076923
70,0.839506173,0.923076923,0.666666667,0.833333333,0.766666667,0.833333333,0.58974359,0.230769231,0.827160494,0.974358974,0.666666667,0.777777778,0.733333333,0.8,0.615384615,0.256410256
71,0.864197531,0.871794872,0.794871795,0.722222222,0.466666667,0.7,0.384615385,0.743589744,0.765432099,0.820512821,0.743589744,0.694444444,0.433333333,0.733333333,0.307692308,0.538461538
72,0.444444444,0.564102564,0.230769231,0.861111111,0.6,0.533333333,0.666666667,0.717948718,0.580246914,0.666666667,0.205128205,0.888888889,0.633333333,0.366666667,0.743589744,0.717948718
73,0.37037037,0.615384615,0.051282051,0.888888889,0.275862069,0.9,0.307692308,0.666666667,0.456790123,0.58974359,0.102564103,0.861111111,0.344827586,0.966666667,0.256410256,0.717948718
74,0.4875,0.512820513,0.179487179,0.722222222,0.333333333,0.833333333,0.282051282,0.666666667,0.525,0.538461538,0.153846154,0.722222222,0.333333333,0.866666667,0.230769231,0.692307692
75,0.12345679,0.025641026,0,0.111111111,0.033333333,0.133333333,0.179487179,0.333333333,0.098765432,0,0,0.027777778,0,0.066666667,0.128205128,0.358974359
76,0.024691358,0.025641026,0.051282051,0.111111111,0.133333333,0.1,0.282051282,0.743589744,0.037037037,0.051282051,0.128205128,0.055555556,0.133333333,0.166666667,0.205128205,0.820512821
77,0.888888889,0.564102564,0.615384615,0.888888889,0.413793103,0.8,0.256410256,0.512820513,0.925925926,0.487179487,0.615384615,0.888888889,0.275862069,0.866666667,0.230769231,0.641025641
78,0.5125,0.717948718,0.394736842,1,0.7,0.9,0.487179487,0.717948718,0.575,0.666666667,0.5,0.805555556,0.733333333,0.833333333,0.512820513,0.692307692
79,0.234567901,0.153846154,0.052631579,0.277777778,0.1,0.4,0.179487179,0.282051282,0.234567901,0.128205128,0.078947368,0.361111111,0.066666667,0.533333333,0.051282051,0.282051282
80,0.691358025,0.384615385,0.315789474,0.5,0.266666667,0.666666667,0.230769231,0.564102564,0.703703704,0.333333333,0.394736842,0.5,0.233333333,0.633333333,0.205128205,0.564102564
81,0.962962963,0.974358974,1,1,0.862068966,0.620689655,0.641025641,0.820512821,0.950617284,0.923076923,1,0.942857143,0.862068966,0.482758621,0.615384615,0.794871795
82,0,0,0,0.666666667,0.366666667,0.766666667,0.205128205,0.615384615,0.012345679,0,0,0.305555556,0.366666667,0.8,0.256410256,0.666666667
83,0.75308642,0.923076923,0.41025641,0.861111111,0.333333333,0.666666667,0.394736842,0.794871795,0.777777778,0.923076923,0.41025641,0.888888889,0.266666667,0.533333333,0.394736842,0.871794872
84,0.296296296,0.41025641,0.131578947,0.583333333,0.566666667,0.433333333,0.615384615,0.512820513,0.320987654,0.461538462,0.078947368,0.527777778,0.433333333,0.366666667,0.615384615,0.41025641
85,0.975308642,1,0.948717949,0.555555556,0.466666667,0.333333333,0.461538462,0.487179487,0.950617284,1,0.974358974,0.472222222,0.366666667,0.166666667,0.512820513,0.564102564
86,0.296296296,0.128205128,0.051282051,0.916666667,0.5,0.733333333,0.564102564,0.666666667,0.259259259,0.076923077,0.128205128,0.75,0.5,0.8,0.615384615,0.666666667
87,0.432098765,0.538461538,0.230769231,0.666666667,0.333333333,0.466666667,0.256410256,0.666666667,0.419753086,0.538461538,0.256410256,0.638888889,0.233333333,0.4,0.230769231,0.666666667
88,0.469135802,0.871794872,0.179487179,0.972222222,0.466666667,0.966666667,0.333333333,0.820512821,0.49382716,0.820512821,0.205128205,0.833333333,0.4,1,0.333333333,0.794871795
89,0,0,0,0.527777778,0.2,0.633333333,0.230769231,0.871794872,0,0,0,0.5,0.2,0.633333333,0.230769231,0.871794872
90,0,0,0,0.722222222,0.166666667,0.833333333,0.128205128,0.102564103,0.074074074,0,0,0.361111111,0.166666667,0.9,0.128205128,0.102564103
91,0.392405063,0.666666667,0.384615385,0.805555556,0.517241379,0.8,0.512820513,0.710526316,0.430379747,0.641025641,0.358974359,0.555555556,0.517241379,0.8,0.538461538,0.657894737
92,0.012345679,0.051282051,0.025641026,1,0.733333333,0.8,0.615384615,0.157894737,0.098765432,0.025641026,0.025641026,0.5,0.733333333,0.733333333,0.615384615,0.157894737
93,0.061728395,0.025641026,0.025641026,1,0.533333333,0.8,0.435897436,0.358974359,0.074074074,0,0,0.5,0.366666667,0.8,0.41025641,0.333333333
94,0.814814815,0.974358974,0.666666667,0.944444444,0.8,0.733333333,0.58974359,0.641025641,0.827160494,0.974358974,0.666666667,0.944444444,0.766666667,0.733333333,0.512820513,0.641025641
95,0.432098765,0.461538462,0.394736842,0.638888889,0.586206897,0.533333333,0.512820513,0.692307692,0.419753086,0.487179487,0.421052632,0.611111111,0.586206897,0.566666667,0.461538462,0.692307692
96,0,0,0.025641026,0,0.066666667,0,0.256410256,0.615384615,0,0,0,0.111111111,0.066666667,0,0.179487179,0.615384615
97,0.49382716,0.923076923,0.307692308,0.722222222,0.466666667,0.966666667,0.333333333,0.820512821,0.530864198,0.897435897,0.307692308,0.722222222,0.433333333,0.9,0.282051282,0.846153846
98,0.518518519,0.58974359,0.358974359,0.638888889,0.333333333,0.433333333,0.358974359,0.58974359,0.567901235,0.615384615,0.384615385,0.666666667,0.366666667,0.4,0.307692308,0.58974359
99,0.395061728,0.384615385,0.333333333,0.777777778,0.5,0.666666667,0.615384615,0.435897436,0.419753086,0.358974359,0.384615385,0.833333333,0.433333333,0.7,0.564102564,0.435897436
100,0.82278481,0.974358974,0.102564103,0.916666667,0.310344828,0.966666667,0.333333333,0.692307692,0.82278481,1,0.128205128,0.944444444,0.344827586,0.933333333,0.333333333,0.692307692
101,0.382716049,0.461538462,0.358974359,0.194444444,0.033333333,0.166666667,0.564102564,0.666666667,0.37037037,0.384615385,0.435897436,0.25,0,0.033333333,0.666666667,0.717948718
102,0.950617284,0.974358974,0.974358974,0.944444444,0.8,0.4,0.923076923,0.794871795,0.87654321,0.923076923,1,0.666666667,0.733333333,0.466666667,0.923076923,0.58974359
103,0,0,0.025641026,0.611111111,0.666666667,0.433333333,0.717948718,0.256410256,0.025,0,0.076923077,0.361111111,0.633333333,0.433333333,0.692307692,0.256410256
104,0.975308642,0.948717949,0.871794872,0.944444444,0.566666667,0.766666667,0.641025641,0.948717949,0.87654321,0.871794872,0.794871795,0.777777778,0.6,0.733333333,0.512820513,0.820512821
105,0.740740741,0.789473684,0.666666667,0.861111111,0.333333333,0.766666667,0.461538462,0.512820513,0.703703704,0.815789474,0.794871795,0.666666667,0.3,0.766666667,0.384615385,0.41025641
106,0.827160494,0.974358974,0.128205128,1,0.233333333,1,0.128205128,0.923076923,0.864197531,0.974358974,0.179487179,0.944444444,0.233333333,1,0.128205128,0.846153846
107,0.901234568,0.794871795,0.58974359,0.75,0.633333333,0.533333333,0.435897436,0.666666667,0.925925926,0.820512821,0.58974359,0.777777778,0.633333333,0.566666667,0.512820513,0.769230769
108,1,1,0.871794872,1,0.733333333,0.5,0.692307692,0.333333333,0.975308642,0.974358974,0.897435897,0.888888889,0.733333333,0.5,0.692307692,0.256410256
109,0.75308642,0.894736842,0.512820513,1,0.9,0.833333333,0.641025641,0.102564103,0.75308642,0.868421053,0.58974359,0.833333333,0.9,0.866666667,0.743589744,0.076923077
110,0.641975309,0.923076923,0.512820513,0.944444444,0.8,0.9,0.435897436,0.641025641,0.604938272,0.948717949,0.538461538,0.916666667,0.833333333,0.866666667,0.41025641,0.641025641
111,0,0,0,0.083333333,0.133333333,0,0.256410256,0.692307692,0,0,0,0.055555556,0.1,0,0.256410256,0.692307692
112,0.469135802,0.692307692,0.307692308,0.861111111,0.6,0.566666667,0.794871795,0.717948718,0.50617284,0.564102564,0.333333333,0.694444444,0.533333333,0.533333333,0.871794872,0.692307692
113,0.962962963,0.974358974,0.897435897,0.777777778,0.3,0.766666667,0.384615385,0.871794872,0.925925926,0.948717949,0.846153846,0.694444444,0.333333333,0.833333333,0.230769231,0.666666667
114,0.148148148,0.230769231,0.102564103,0.861111111,0.4,0.433333333,0.282051282,0.717948718,0.160493827,0.205128205,0.128205128,0.75,0.433333333,0.433333333,0.282051282,0.692307692
115,0.691358025,0.421052632,0.384615385,0.694444444,0.466666667,0.4,0.512820513,0.641025641,0.728395062,0.473684211,0.358974359,0.611111111,0.533333333,0.466666667,0.435897436,0.717948718
116,0.802469136,0.538461538,0.717948718,0.861111111,1,0.266666667,0.948717949,0.025641026,0.703703704,0.538461538,0.666666667,0.805555556,1,0.3,0.948717949,0.051282051
117,0.358024691,0.538461538,0.256410256,0.722222222,0.466666667,0.4,0.461538462,0.794871795,0.345679012,0.41025641,0.282051282,0.638888889,0.5,0.533333333,0.512820513,0.692307692
118,0.197530864,0.128205128,0,0.388888889,0.033333333,0.6,0.076923077,0.333333333,0.172839506,0.102564103,0,0.305555556,0,0.633333333,0.076923077,0.307692308
119,0.012345679,0,0,0.305555556,0.266666667,0.466666667,0.282051282,0.58974359,0.049382716,0,0,0.277777778,0.3,0.533333333,0.307692308,0.564102564
120,0.716049383,0.846153846,0.666666667,0.916666667,0.833333333,0.3,0.871794872,0.564102564,0.691358025,0.871794872,0.692307692,0.861111111,0.833333333,0.4,0.897435897,0.692307692
121,0.382716049,0.846153846,0.051282051,0.861111111,0.066666667,1,0.051282051,0.794871795,0.345679012,0.846153846,0.076923077,0.583333333,0.1,1,0.102564103,0.743589744
122,0.802469136,0.820512821,0.58974359,0.722222222,0.366666667,0.8,0.256410256,0.615384615,0.75308642,0.820512821,0.461538462,0.805555556,0.433333333,0.733333333,0.179487179,0.58974359
123,0.222222222,0.102564103,0.025641026,0.777777778,0.366666667,0.7,0.384615385,0.487179487,0.234567901,0.025641026,0.051282051,0.777777778,0.3,0.7,0.41025641,0.512820513
124,0,0,0,0.25,0.1,0.2,0.205128205,0.692307692,0,0,0,0.111111111,0.2,0.133333333,0.128205128,0.692307692
125,0.259259259,0.282051282,0.153846154,0.944444444,0.566666667,0.8,0.58974359,0.512820513,0.296296296,0.205128205,0.205128205,0.888888889,0.7,0.833333333,0.58974359,0.538461538
126,0.061728395,0.102564103,0,0.305555556,0,0.4,0.025641026,0.769230769,0.12345679,0.102564103,0.025641026,0.25,0.033333333,0.333333333,0,0.794871795
127,0.87654321,0.974358974,0.615384615,0.972222222,0.6,0.933333333,0.487179487,0.743589744,0.888888889,1,0.615384615,0.861111111,0.433333333,0.933333333,0.538461538,0.717948718
128,0.407407407,0.307692308,0,1,0.266666667,0.866666667,0.230769231,0.153846154,0.456790123,0.461538462,0.205128205,0.75,0.166666667,0.833333333,0.307692308,0.230769231
129,0.320987654,0.358974359,0.358974359,0.722222222,0.2,0.566666667,0.384615385,0.538461538,0.358024691,0.384615385,0.358974359,0.666666667,0.233333333,0.633333333,0.41025641,0.538461538
130,0.222222222,0.205128205,0.153846154,0.194444444,0.266666667,0.166666667,0.230769231,0.538461538,0.234567901,0.205128205,0.128205128,0.333333333,0.2,0.233333333,0.205128205,0.58974359
131,0,0,0,0.5,0.333333333,0.233333333,0.461538462,0.230769231,0.012345679,0,0.051282051,0.416666667,0.4,0.333333333,0.512820513,0.256410256
132,0.407407407,0.473684211,0.153846154,0.777777778,0.166666667,0.766666667,0.333333333,0.666666667,0.432098765,0.394736842,0.128205128,0.555555556,0.2,0.766666667,0.358974359,0.641025641
133,0.444444444,0.41025641,0.256410256,0.305555556,0.166666667,0.2,0.487179487,0.205128205,0.481481481,0.41025641,0.282051282,0.333333333,0.066666667,0.166666667,0.487179487,0.179487179
134,0.185185185,0.179487179,0.205128205,0.777777778,0.766666667,0.7,0.692307692,0.846153846,0.209876543,0.307692308,0.153846154,0.5,0.766666667,0.7,0.743589744,0.897435897
135,0.024691358,0,0,0.666666667,0.533333333,0.433333333,0.666666667,0.025641026,0.061728395,0,0.051282051,0.555555556,0.466666667,0.333333333,0.743589744,0.025641026
136,0.271604938,0.230769231,0.102564103,0.666666667,0.133333333,0.733333333,0.487179487,0.41025641,0.283950617,0.282051282,0.179487179,0.472222222,0.1,0.7,0.615384615,0.333333333
137,0.345679012,0.666666667,0.076923077,1,0.166666667,0.966666667,0.128205128,0.974358974,0.333333333,0.923076923,0.179487179,0.555555556,0.166666667,0.933333333,0.153846154,1
138,0.962962963,0.974358974,0.974358974,0.944444444,0.866666667,0.8,0.615384615,0.512820513,0.950617284,1,0.974358974,0.972222222,0.833333333,0.8,0.564102564,0.487179487
139,0.037037037,0.025641026,0,0.583333333,0.233333333,0.566666667,0.384615385,0.487179487,0.012345679,0,0.025641026,0.388888889,0.333333333,0.7,0.384615385,0.461538462
140,0,0,0.025641026,1,0.333333333,0.966666667,0.230769231,0.051282051,0.024691358,0,0.076923077,0.555555556,0.366666667,0.9,0.179487179,0.102564103
141,0.172839506,0.282051282,0.025641026,0.888888889,0.466666667,0.9,0.384615385,0.615384615,0.259259259,0.282051282,0.025641026,0.666666667,0.466666667,0.933333333,0.358974359,0.615384615
142,0.382716049,0.461538462,0.263157895,0.194444444,0.133333333,0.233333333,0.307692308,0.666666667,0.395061728,0.461538462,0.210526316,0.222222222,0.1,0.2,0.307692308,0.666666667
143,0.074074074,0.102564103,0.051282051,0.972222222,0.933333333,0.9,0.769230769,0.666666667,0.086419753,0.025641026,0.076923077,0.777777778,0.9,1,0.769230769,0.641025641
144,0.913580247,0.871794872,0.648648649,0.916666667,0.517241379,0.75862069,0.526315789,0.282051282,0.901234568,0.923076923,0.567567568,0.833333333,0.75862069,0.655172414,0.578947368,0.384615385
145,0.543209877,0.769230769,0.256410256,0.972222222,0.533333333,0.966666667,0.282051282,0.794871795,0.604938272,0.743589744,0.358974359,0.888888889,0.6,0.966666667,0.205128205,0.846153846
146,0.481481481,0.461538462,0.153846154,0.888888889,0.066666667,0.966666667,0.102564103,0.842105263,0.469135802,0.487179487,0.153846154,0.555555556,0.266666667,0.9,0.153846154,0.894736842
147,0.234567901,0.307692308,0.153846154,0.888888889,0.7,0.566666667,0.717948718,0.820512821,0.333333333,0.256410256,0.179487179,0.75,0.7,0.6,0.692307692,0.820512821
148,0.12345679,0.179487179,0.051282051,0.972222222,0.7,0.466666667,0.871794872,0.58974359,0.185185185,0.153846154,0.076923077,0.666666667,0.633333333,0.6,0.871794872,0.58974359
149,0,0,0,0.944444444,0.466666667,0.833333333,0.41025641,0.051282051,0.049382716,0,0.025641026,0.388888889,0.366666667,0.766666667,0.384615385,0
150,0.790123457,0.820512821,0.358974359,0.944444444,0.066666667,0.966666667,0,0.871794872,0.839506173,0.820512821,0.307692308,0.583333333,0.066666667,1,0.076923077,0.871794872
151,0.222222222,0.105263158,0.105263158,0.555555556,0.1,0.466666667,0.289473684,0.641025641,0.271604938,0.131578947,0.078947368,0.5,0.066666667,0.633333333,0.289473684,0.717948718
152,0.24691358,0.179487179,0,0.472222222,0.033333333,0.9,0.025641026,0.794871795,0.271604938,0.179487179,0.025641026,0.166666667,0.066666667,0.9,0,0.692307692
153,0.654320988,0.871794872,0.641025641,1,0.866666667,0.8,0.641025641,0.717948718,0.666666667,0.897435897,0.666666667,0.861111111,0.766666667,0.866666667,0.666666667,0.769230769
